time,mean_price,sigma_simple_r,sigma_ln_r,sigma_daily_7
2023-12-20,,,,
2023-12-21,,,,
2023-12-22,,,,
2023-12-23,,,,
2023-12-24,,,,
2023-12-25,,,,
2023-12-26,,,,
2023-12-27,,,,
2023-12-28,,,,
2023-12-29,,,,
2023-12-30,,,,
2023-12-31,,,,
2024-01-01,,,,
2024-01-02,,,,
2024-01-03,,,,
2024-01-04,,,,
2024-01-05,,,,
2024-01-06,,,,
2024-01-07,,,,
2024-01-08,,,,
2024-01-09,,,,
2024-01-10,,,,
2024-01-11,,,,
2024-01-12,,,,
2024-01-13,,,,
2024-01-14,,,,
2024-01-15,,,,
2024-01-16,,,,
2024-01-17,,,,
2024-01-18,,,,
2024-01-19,,,,
2024-01-20,,,,
2024-01-21,,,,
2024-01-22,,,,
2024-01-23,,,,
2024-01-24,,,,
2024-01-25,,,,
2024-01-26,,,,
2024-01-27,,,,
2024-01-28,,,,
2024-01-29,,,,
2024-01-30,,,,
2024-01-31,,,,
2024-02-01,,,,
2024-02-02,,,,
2024-02-03,,,,
2024-02-04,,,,
2024-02-05,,,,
2024-02-06,,,,
2024-02-07,,,,
2024-02-08,,,,
2024-02-09,,,,
2024-02-10,,,,
2024-02-11,,,,
2024-02-12,,,,
2024-02-13,,,,
2024-02-14,,,,
2024-02-15,,,,
2024-02-16,,,,
2024-02-17,,,,
2024-02-18,,,,
2024-02-19,,,,
2024-02-20,,,,
2024-02-21,,,,
2024-02-22,,,,
2024-02-23,,,,
2024-02-24,,,,
2024-02-25,,,,
2024-02-26,,,,
2024-02-27,,,,
2024-02-28,,,,
2024-02-29,,,,
2024-03-01,,,,
2024-03-02,,,,
2024-03-03,,,,
2024-03-04,,,,
2024-03-05,,,,
2024-03-06,,,,
2024-03-07,,,,
2024-03-08,,,,
2024-03-09,,,,
2024-03-10,,,,
2024-03-11,,,,
2024-03-12,,,,
2024-03-13,0.6455036054485727,4.374090807489094,4.402443764131667,
2024-03-14,0.5479733756660248,4.70391367715835,4.695267914770273,
2024-03-15,0.5574213451105139,2.842579893772745,2.8271485656368562,
2024-03-16,0.5414005454258035,1.7029652078869537,1.7053685971609647,
2024-03-17,0.6110810005658248,2.9285296602227717,2.8629319157394217,
2024-03-18,0.68114889620782,4.388113654952681,4.286836612160054,
2024-03-19,0.5821230334439614,3.19082674971137,3.239416495880676,
2024-03-20,0.5593763593811822,1.8005590852914226,1.7963223491160596,2.1330215501126393
2024-03-21,0.5332418495137174,2.743858876511405,2.87813406893146,1.8404455567629667
2024-03-22,0.41213196893332765,5.606504170837194,5.7566817214225345,2.447682897765483
2024-03-23,0.3530924699019907,2.57142811911087,2.603689516012378,2.567168152485306
2024-03-24,0.2897363523771794,1.980152100225088,1.9738511093406443,2.1903825878283167
2024-03-25,0.33139902172969243,2.584215864942161,2.560735960491086,2.3634398244640944
2024-03-26,0.3384169750982319,2.13472434336744,2.130512481203932,2.4353458571607938
2024-03-27,0.35204687426146714,1.7829262749220207,1.745600691744494,2.5555962871337154
2024-03-28,0.32849809643317424,3.0761082988348547,3.201494735107393,2.555340903218493
2024-03-29,0.2951439326643957,2.050916036715487,2.0459380480976566,2.1863144353944737
2024-03-30,0.26818109193458484,1.8226497383249038,1.8183742805371923,2.0672988674147166
2024-03-31,0.2839008948700821,1.8798661329384627,1.832361298632951,1.7319731620217726
2024-04-01,0.26713341574175953,1.4004878832466388,1.4096926090304431,1.2691938214022467
2024-04-02,0.29031403323059096,2.695580531784226,2.6879472177578108,1.4936144301568053
2024-04-03,0.31116595449233886,1.7053591997894706,1.6869349796429187,1.5844293372121043
2024-04-04,0.29431464666500085,2.017069180974996,2.031133094544357,1.5613203579311927
2024-04-05,0.24929090337891355,1.7367149935323793,1.7949044170960107,1.7696696942205343
2024-04-06,0.264204942062167,1.4501846665278015,1.4232014850993076,1.735477999617479
2024-04-07,0.2783741225819442,1.068227186145862,1.0620163656431496,1.7258494388197867
2024-04-08,0.3045372445488959,1.9810101205201311,1.9791257459707003,1.7562924200745622
2024-04-09,0.314606552321816,1.3211091330589266,1.3168942786679319,1.6781755245033718
2024-04-10,0.330672901822615,2.2679564094020916,2.2726618650831876,1.6417367679540535
2024-04-11,0.3131077127974919,2.599001824350299,2.5860481402706106,1.6392102548168552
2024-04-12,0.3362358389480454,3.000807734688925,2.946372133249881,0.900599576541038
2024-04-13,0.30616866275575244,0.8994870043556851,0.9077622886305791,1.3024601897789565
2024-04-14,0.29360771264066965,0.9524620965375448,0.9474341810055751,1.346941722172802
2024-04-15,0.30010537962469175,0.4779741560794435,0.47899537303080314,1.1607165643934771
2024-04-16,0.2609339489296117,1.7455672148168921,1.7658749805998804,1.44042323142595
2024-04-17,0.25109054144628684,1.2821625373481471,1.2813888952079626,1.2947779519957459
2024-04-18,0.2560045110464224,1.3968745917423506,1.3902690746943147,1.3436472689788714
2024-04-19,0.2532814582951028,2.0850771915176485,2.0393675171262005,1.0720634011485553
2024-04-20,0.2544123816753295,0.738399082809665,0.7409010568502534,1.0120366159005016
2024-04-21,0.269392594283648,1.5339361735505586,1.5217205808758643,1.1609060608976012
2024-04-22,0.278441760522287,1.4896851529932462,1.5068755324516079,1.1832657431446771
2024-04-23,0.26707791463013203,0.7307582301916339,0.7285792818552709,0.7016780949051955
2024-04-24,0.27002587650484783,0.7102454939372356,0.7165741997455809,0.6077517892359274
2024-04-25,0.2781147387992417,1.31887679595988,1.311962461136362,0.6212716330451435
2024-04-26,0.2847173141191392,0.5843730401415161,0.5865137872143309,0.5928218200207204
2024-04-27,0.27376974639135315,0.22787303235772682,0.22893176676741359,0.7171537398089828
2024-04-28,0.2624299693561941,0.30867940374665487,0.3096353393428226,0.6754412582436168
2024-04-29,0.25345662096074995,0.5299261491744606,0.5273312237777829,0.626444225265358
2024-04-30,0.24070364340173817,0.9315743373784721,0.9346991131955418,0.6553192933578573
2024-05-01,0.23344596389914468,1.6408910446386809,1.608146478330183,0.6255035017392886
2024-05-02,0.23593006303944689,0.6776356389502692,0.6871564402295405,0.5413236316017879
2024-05-03,0.236963260346459,1.9330018720725957,1.935600093350559,0.45028919142352936
2024-05-04,0.24966527054941992,1.9858854831520765,2.04975850988718,0.7079474013788231
2024-05-05,0.22882197884378144,0.9206886411214381,0.9194512657566014,0.8610991196544453
2024-05-06,0.2359381405446399,0.3405865305516363,0.34089413365871357,0.9160467443335655
2024-05-07,0.23689251731719368,1.2314817810353536,1.228077021965115,0.8491940146937501
2024-05-08,0.2422188980506703,0.4410720260778149,0.4435432758506757,0.8255482980930876
2024-05-09,0.24085889893812282,0.3062605721199858,0.3071782769555662,0.8284603579560464
2024-05-10,0.23957121809515794,0.5012530793323758,0.4985263542871207,0.8310102769713856
2024-05-11,0.2400603592407654,0.4507783282402195,0.4542160055481875,0.7127253273164229
2024-05-12,0.23286053567895917,0.1784502246811103,0.17819908246496968,0.3823218395992691
2024-05-13,0.2290062233990737,0.43245143336520564,0.4342108547810396,0.31586490869575157
2024-05-14,0.22119922035016942,1.0904036624358546,1.1093026712198306,0.37102227813555294
2024-05-15,0.2056715571497727,1.0281994463850583,1.0192528095148075,0.47326458470244004
2024-05-16,0.20875796189845874,0.8070266515518041,0.8049825033440172,0.5378874726330846
2024-05-17,0.21229352614184982,1.0016832927907704,1.004634785917796,0.5954847154140642
2024-05-18,0.21747147665210514,0.5543526047839054,0.5496925605805704,0.6569521830301832
2024-05-19,0.2166138904076641,0.5340072253130809,0.5376079741813601,0.6439717573456348
2024-05-20,0.21080546856907362,1.0577655695166268,1.039230989365285,0.6547126820240762
2024-05-21,0.2132076891611104,0.24817442884392088,0.24860102798573092,0.6403893908699925
2024-05-22,0.20925244852454145,0.46330330233083267,0.4657154371679774,0.37136399191195935
2024-05-23,0.20621411390686026,0.4270793597746639,0.4280231668367405,0.3727112629573812
2024-05-24,0.21795469378095864,0.9058477287517335,0.9054922756341074,0.5589924231836524
2024-05-25,0.21877837633679553,0.40358254706042074,0.40327223585327554,0.5327379758731878
2024-05-26,0.2124047616208059,0.7900367258904437,0.7961362077639786,0.5767189381912342
2024-05-27,0.20591436881485295,0.37089793294018913,0.37150073722324145,0.5868930260998628
2024-05-28,0.20932307272813763,0.7189998677248737,0.7189527527338507,0.5956800267938553
2024-05-29,0.20835788555593773,0.5663674554952796,0.5603126784402385,0.5807390323893511
2024-05-30,0.20321730829219703,0.6846152597192827,0.6874007952615888,0.6002432516964924
2024-05-31,0.17968584758331368,1.7927641092323454,1.810756555219042,0.8272581808491021
2024-06-01,0.17210659608220044,0.42639550229722584,0.42485633892208624,0.7912237855602775
2024-06-02,0.1772896595031605,0.4302084843778965,0.4275075795784224,0.9145092421195808
2024-06-03,0.1812420612247583,0.41910591578105183,0.4187805265567824,0.9709265750342647
2024-06-04,0.19964617016311983,0.9132060819853107,0.9085900556157785,1.2904529394303963
2024-06-05,0.2101100172484801,1.0969358577804733,1.0928988231398304,1.3549302766583502
2024-06-06,0.24262397303196565,1.7939001622530952,1.781386008772782,1.7034799599397725
2024-06-07,0.2651043748612764,1.8596171658609923,1.8812724087785893,1.2226326931065803
2024-06-08,0.24287115085267585,1.5166149214655522,1.538280412855607,1.448300211082236
2024-06-09,0.23011789011732947,0.5922675902871455,0.5904877519342805,1.6376908811884674
2024-06-10,0.2409479878943438,0.4911154664438729,0.49090466960263546,1.6301930391027604
2024-06-11,0.23993126318950794,0.31506481793794167,0.31569125736683984,1.5835908756893882
2024-06-12,0.22818489149166377,0.3578372061341286,0.358438791769856,1.661505870655259
2024-06-13,0.22250932521616112,0.27051153449957505,0.27027384184637493,1.1784002619998049
2024-06-14,0.22164516121724853,0.21632489898833154,0.21640424138839476,0.8129835393421082
2024-06-15,0.21632342599775736,0.42447340610778644,0.4264266991444472,0.6443304796023122
2024-06-16,0.19526662001653225,1.3612241687152729,1.386144020869859,0.8482690262620297
2024-06-17,0.20039164706026452,0.3018080502925512,0.3030587547107163,0.7526184621684191
2024-06-18,0.20707945898542646,1.0174528489601253,1.007489255369239,0.8581976326627794
2024-06-19,0.21204455405645778,0.6528177949934783,0.6542096231944821,0.8696024646068419
2024-06-20,0.21850419677668884,0.6106852857824379,0.6139327230049267,0.9013248287197052
2024-06-21,0.22349518481386774,0.35426698184938893,0.3531626341950346,0.9177095789314296
2024-06-22,0.23135329425717416,0.3926144007244066,0.3920657467833766,0.9142780215739129
2024-06-23,0.23373326963806942,0.34970049990064583,0.3488908545909818,0.15969270740436492
2024-06-24,0.23241945749523737,0.9886109829288062,1.0002001565398944,0.2787339065600861
2024-06-25,0.22753654710163282,0.8361012025496697,0.8228494810351332,0.39156609617554916
2024-06-26,0.2235728868525932,0.5880144050888357,0.5893977264899725,0.4371084390230671
2024-06-27,0.23071877349500347,0.42738079827100717,0.42612239955823905,0.44193948125764404
2024-06-28,0.2551310924391428,0.723952617489551,0.7203158121952313,0.8389134880178146
2024-06-29,0.2634440243974716,0.4530727581473425,0.4557104328011337,0.8362604485569767
2024-06-30,0.26274723771065095,0.12430236966690057,0.12440737478860218,0.8500400677486012
2024-07-01,0.2631604314662389,0.1965640559140896,0.1966002614987437,0.8395745317054634
2024-07-02,0.26147426591405015,0.22742864455612108,0.22732677082495775,0.803411381528232
2024-07-03,0.26395894555166166,0.22186190743527687,0.22174188195943875,0.7470875746006592
2024-07-04,0.2552484242254813,0.6176796729032005,0.6206761891352561,0.8486439162466146
2024-07-05,0.23775305534277855,0.5886672590271286,0.5937588459970682,0.6214969226023199
2024-07-06,0.23363308941695018,0.14991467218984791,0.14994838190062137,0.5101220068147532
2024-07-07,0.22933458621799446,0.5898140126238464,0.5838329209738379,0.49622586340743546
2024-07-08,0.23257071138013058,0.14569252602975988,0.14532199343684904,0.5345410228713667
2024-07-09,0.23512910982500657,0.4035945373262663,0.40193751195776206,0.5694660995672767
2024-07-10,0.24359536938988802,0.5339872349606548,0.5299976338847453,0.6624604046537536
2024-07-11,0.25571063913709235,0.29643987475578937,0.2962722754421951,0.757036474127032
2024-07-12,0.2660806979685552,0.641827024694742,0.6442543004679339,0.5209930998191707
2024-07-13,0.2745430106242637,0.49031071451979136,0.4941416175197587,0.44151064349676944
2024-07-14,0.2708823698505842,0.18466703043879928,0.1851345056635609,0.4128225740466052
2024-07-15,0.2648753682160318,0.3614018343155666,0.36263725719875184,0.5328442233155247
2024-07-16,0.2537680581205353,0.5628698187843661,0.5670032979390418,0.6943301308649895
2024-07-17,0.2519328093528857,0.24707186289445332,0.2460483664859523,0.6713970552215474
2024-07-18,0.2563614813081472,0.10614494607769216,0.10608522165329806,0.575345188563386
2024-07-19,0.2623464657606135,0.526759167618165,0.5309100621101966,0.5129626031139909
2024-07-20,0.25909027327539,0.3448342478628021,0.34681803252689986,0.4298837281596821
2024-07-21,0.2583236228899227,0.14427093737178195,0.14383059971507564,0.42861322009040004
2024-07-22,0.26469177592481286,0.5640986051953901,0.5584332142150283,0.4571362467242338
2024-07-23,0.25981725706823006,0.5770662556076559,0.5819405106981101,0.34263608128833106
2024-07-24,0.25247704418791944,0.5019966467159809,0.5062677278259751,0.40976076700166775
2024-07-25,0.24691233404257112,0.49386155304726603,0.49789464373990727,0.4092097407237178
2024-07-26,0.24261277189751468,0.5198906647920624,0.5211389673795069,0.33577410433248817
2024-07-27,0.23508964820072373,0.550897474452015,0.5555858698119861,0.3660926249407855
2024-07-28,0.23508210137838456,0.4086663175410337,0.40683918629269555,0.3718492896310781
2024-07-29,0.23739711754815856,0.2549847719773413,0.25474675803545394,0.2854709920248181
2024-07-30,0.23650667643851078,0.23681221912108977,0.23728168361554078,0.29530125936338586
2024-07-31,0.23744470366187115,0.5535905262404521,0.560792331450363,0.28716995446608157
2024-08-01,0.23256312818103256,0.4497785705718218,0.45045567994954766,0.28313266868147585
2024-08-02,0.22024051162107744,1.3804439230024805,1.3904645789149102,0.4301907264259345
2024-08-03,0.20035583203492605,0.6958278085922426,0.7020420845742733,0.7032323264543586
2024-08-04,0.1992729571976267,1.2078629190810506,1.229221215008201,0.6940458658146323
2024-08-05,0.17616835388911448,2.754704995672774,2.854772523724732,0.89892244395739
2024-08-06,0.19382607850467165,1.1713972895302207,1.1539589542388229,1.3562539058361418
